id,event_id,user_id,invited_by,target_type,status,message,sent_at,rsvp_response
6189,b422d938-3eee-4e8f-8dba-cbbba0cf95aa,62f0f942-5b08-4351-9bfb-920a9b2364ec,c0651ad3-8066-41be-bcae-d7c1a16aa7f5,DEPARTMENT,EXPIRED,Événement recommandé pour votre équipe,2026-03-13 20:04:50.992819+00:00,
6190,2c2463f5-46d4-400d-a803-c784a3b705f0,8d88e517-90c5-4bdc-ab37-50e7d4be7387,fcde4003-2759-47b7-b54d-25da4c86740a,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-03-18 19:31:42.501228+00:00,
6191,82d47c85-a566-44e3-b906-7a928f4c2452,77eda781-2f0d-483f-8875-14af3485c071,3b6ac1b8-60cb-45ad-8f33-24086fa4d575,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-03-02 03:50:04.085436+00:00,YES
6192,099bea11-4767-49e4-99b5-6d85289dfeff,ea94002e-07bf-4277-9b9a-4f657eaa8125,182f7f8c-7ece-40b1-9940-ad0854333381,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-29 19:16:41.405022+00:00,YES
6193,5a36874b-683f-4765-8804-3d5480458aeb,f74bfc4f-83da-466c-9090-774178a81831,7dddaa8e-deb1-42ed-88bb-dc5a16514cdc,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-18 21:03:48.620384+00:00,
6194,21e43eaf-ef45-4e6b-8dd8-3bf7752c82e5,a6d83b47-4658-4d4e-833d-7ef6e7cf2e94,60a4713c-9862-4c54-b843-99e82e3e7bea,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-03-19 10:52:10.125657+00:00,
6195,cc3f40b5-c1bf-4c51-9cff-f921d3b5442c,1f9f1987-7506-4d70-81a9-f58c2de19219,0f89f372-8f9b-4e37-a917-95d348270c77,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-31 17:22:17.370909+00:00,
6196,6edb930a-4288-4540-bb93-696ca483f9a2,465f2a51-6e74-4cea-b466-c62c29193b73,3b146662-5da3-44f9-a3a2-be2e8ab5f602,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-03-30 12:44:35.445853+00:00,YES
6197,522c3f73-470c-4a0d-9e96-90865bac2772,c4e9879e-05ab-498a-920f-58381490c89b,5dc41219-d217-4f8f-a4d3-a9ec3b263384,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-18 12:01:20.983934+00:00,
6198,dfa939af-6607-43a0-b543-8cfa5904ccd0,af533c93-0a75-475d-b87d-b1decc84048b,ea1a0264-de52-481b-a0f7-f867deda082c,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-16 20:30:44.094079+00:00,
6199,01dfbdf6-ef15-47d2-92e2-1f4a9297c791,ea94002e-07bf-4277-9b9a-4f657eaa8125,b877de62-103a-4774-b161-65d240e35474,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-04-26 09:50:46.217666+00:00,
6200,d596b677-661d-4daa-91d2-5b24dfb649fd,e1a6a44d-3130-4403-b5cb-3639929a10a0,b15efdd3-914e-4ae6-8521-c1aca1f1b04d,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-01-16 01:09:35.760266+00:00,YES
6201,a4442a84-9954-4d3c-858f-38bb88cbcfc2,c30e3c38-9098-40b2-9aed-839d9ad0eeb8,50e23573-ed49-4a5a-a274-62ac3d92fa00,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-01-12 07:00:10.247924+00:00,NO
6202,c098c88a-9127-40aa-9f8d-d2a1646ad1c1,e7809835-b2eb-469d-af70-252267401dcd,d03f66d8-d99b-4671-a0db-107d9ed5e8e4,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-13 04:51:13.249275+00:00,
6203,f1dabf18-145f-43fd-991b-848f97989638,1c17e3b7-1ace-4929-8a17-4b637e56b0b6,746f9a16-167c-4335-ad48-53bd33464aae,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-03-09 03:30:58.025683+00:00,NO
6204,804fa0d3-ab8c-457f-8d20-7306c5e10a37,dd9df6aa-658b-4a83-a5f1-25bf41aa21bd,43961ba3-19dc-4b35-a7d8-f70fec307809,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-03-18 10:06:54.323025+00:00,
6205,b50aace0-eb21-428e-ba41-bcc486468751,5c093bcb-a8f8-495e-9e59-fe544f16ea0b,e24ef779-8a19-45dc-82da-af12648144c1,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-03 00:43:33.538557+00:00,
6206,718e6a0c-158d-433b-a4e8-b52f8c89b34e,1f9f1987-7506-4d70-81a9-f58c2de19219,0bbae24c-66cb-42bc-8f35-4e9d6e77ac24,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-21 02:10:39.605879+00:00,YES
6207,08462c4d-412b-4f3c-b02e-1045e5d7a3a4,efe3f27d-9b61-4dcc-bdee-66d1ff6634b6,1350d9cc-bc62-4dbc-b818-0ec25656b4c8,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-10 01:56:20.834927+00:00,NO
6208,6063acb9-f7b9-49bf-b8a7-a0318e0fca4c,3c0142b7-95e6-4f7f-b870-c04bcbdf37c3,320540a7-1daa-4726-b502-7fecc0270091,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-30 02:04:47.646050+00:00,
6209,2e0a99a0-5c65-406a-8b1d-7ebf4748ef84,f4ff8b53-48fb-46e8-9ea0-bc7c51ea9fee,9ac7d884-9c16-4fa3-b896-884afda9c096,DEPARTMENT,EXPIRED,Invitation départementale liée à vos activités,2026-01-19 21:16:08.328245+00:00,
6210,357ce27d-ee5b-4151-ac3b-0ee3ed896cd9,99af7d44-61e4-4858-ab38-26d8bb855d58,2237a47b-d19c-43f7-b1bb-db7310cd2750,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-30 13:04:58.862562+00:00,
6211,5ff18732-a544-4072-9bc4-0c498534be68,549a7925-348b-43cd-a3b9-dd25c12212b3,f85deb38-8a7f-46fd-aa7f-0c9d18401a70,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-22 04:21:31.408694+00:00,NO
6212,6272412f-88a3-4ecc-b97d-dd3179d8bb18,05ebad91-5c0a-406d-b835-141c19b231e0,38f613ea-5861-4cc9-b537-b6b20e606666,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-04-30 22:04:48.684979+00:00,YES
6213,4d816f2b-e825-4373-9f39-353a2fa06b53,985eaa3f-7b48-432c-980e-612cac39b2d6,fbabdc2f-0b0f-4905-8305-434bbbdaeebf,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-02-19 05:37:52.833126+00:00,
6214,db224a69-f29c-47ad-8c3b-3d21f2b05b7c,9dfc227f-7a2c-4af9-81e9-aaf98bdb8fda,bc82679b-60ac-4cb8-a2c8-90cf85491d9f,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-03-18 23:35:55.616710+00:00,YES
6215,a4442a84-9954-4d3c-858f-38bb88cbcfc2,a0aa60fd-568a-4e6d-86f9-4d6b89c6e255,50e23573-ed49-4a5a-a274-62ac3d92fa00,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-02-11 02:59:50.703055+00:00,NO
6216,39f79abc-22f6-4fd6-b870-8d32a6401060,d6fe6795-80b6-44d5-81a2-ba29873a9947,b4288a6b-52f0-44ab-821f-5bb760918a76,GLOBAL,PENDING,Invitation générale à un événement interne,2026-02-13 11:35:56.053096+00:00,
6217,b1709fee-0a7a-466a-8dbb-4a76734039a3,d8442010-86d2-470e-89d9-f9e4e6c5e0df,0255ba23-f10c-4e55-a632-f39545ad53f2,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-03-05 22:07:57.013196+00:00,
6218,c8999109-865e-4c78-9880-84c55f8117a5,f5f28e61-f4ca-473a-8c02-7e708513646c,67b9e613-4792-4b7e-88f0-54df3f761ed0,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-16 19:18:59.118702+00:00,YES
6219,835fa0c0-b1ce-4197-9d8c-462ff4d38ee0,73c05dc0-70ad-4a8b-a6d0-3dfd6c54d1a1,d3db882a-0f69-4757-86d7-7684ed050599,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-02-21 20:02:17.016352+00:00,
6220,e80de757-21e9-4a2b-b149-b9f835ef496b,c45d7879-b91c-47e2-9f80-fe17082b34a9,7497f43c-158d-489b-b70c-fe3b4c138821,GLOBAL,EXPIRED,Invitation pour tous les collaborateurs,2026-01-21 03:14:50.501881+00:00,
6221,8a03f6de-f2e4-4af6-bd65-fe4c14516956,6bd3493e-fd88-4531-b028-16a597e8c121,45c10be6-7fac-4883-8cee-b772caa3f8de,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-29 00:48:17.051867+00:00,
6222,a3185a6b-943f-48d6-89b9-715ad7f75b33,6a1ea467-ea53-40e2-9b4e-81c03e3120f5,aa4e1ebb-5f2c-431e-b14c-49099924347c,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-03-02 04:11:17.009919+00:00,
6223,25a3fcfe-0cff-4036-a5c9-84a8c77e598d,3cb20e66-1f63-4917-96a0-d76276f9e1ec,08dc70fc-64c7-4fb3-ab1f-76c43226fdbf,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-02 02:02:47.107313+00:00,MAYBE
6224,a8f3bd41-a65b-4266-98d5-01932b80fcba,33a01618-4870-40e7-82ee-dd8ab9825756,38f134e4-e62f-4bb9-a0f5-99a23ed433c7,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-11 04:57:17.616375+00:00,
6225,42f6a4f7-4af9-4075-8332-364855051345,a7f7f5a9-460c-4634-86dd-96133ca51131,e63e4f83-e0ba-4644-a46a-7413de243920,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-03-25 21:54:25.733062+00:00,
6226,fab5e8cc-b39d-44b4-8092-146637312d1f,2b02df80-1d86-4eca-8b1a-02e41da4ddf4,c5ec37ad-d7cc-4309-bff5-cff9fdf99c93,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-03-25 05:58:09.339170+00:00,MAYBE
6227,b24e1d4a-5afd-4d85-8e0d-95b961808be9,d5d7156b-757a-4b4f-9950-c3a38b7b858d,41417e3e-4fd4-4942-a396-ba652bde8364,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-19 02:28:54.640187+00:00,MAYBE
6228,fc54b27b-c16a-4d89-9220-dbe242dd8791,a1c5d618-8d96-458c-8e77-e2adbc9f6c23,39a22ca0-e67b-4e63-8b37-6aea793fe5ea,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-31 11:54:32.126147+00:00,
6229,cb472ff3-47ee-4a30-93c9-71aecaf3e3ec,65f45148-d34d-4ca8-b231-ff27af7e1083,d4bea928-8cc6-40c1-ad6c-85ba2f32c3ca,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-05 04:58:05.794737+00:00,
6230,c62ef5e8-8052-4387-8eda-2b041d17374c,6531a0f2-47b9-4582-85c5-5d1479aedfd0,3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-27 12:38:33.190675+00:00,NO
6231,c6c91311-534f-44b1-b843-5b3b283bea7b,b899ea61-699a-400a-98b6-1966f23e209b,1350d9cc-bc62-4dbc-b818-0ec25656b4c8,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-04-29 07:29:39.681758+00:00,MAYBE
6232,50232d80-70de-4af6-9c62-7f90fb045009,dbb62cac-e512-454a-a2dd-cd278e6b0b3e,c7d4b081-bb87-4340-9a1f-0649f6113b13,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-03-02 16:56:45.902043+00:00,
6233,2bbe7bac-1293-44cf-9637-be1e436f4205,a9eb667c-0911-4e4e-955e-a556167a78c0,e9259942-8396-473b-9057-48dcaca6a4b8,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-29 22:32:47.539172+00:00,YES
6234,35aa3585-3880-466e-a4f8-b30d6b45c62b,e4f84c7d-fddd-4aec-b66c-9e63b0300989,c1e9f1c5-3a1d-407e-9767-7cb7c9089296,GLOBAL,EXPIRED,Invitation pour tous les collaborateurs,2026-02-06 08:14:31.314488+00:00,
6235,fb518144-8d76-42a9-a016-6da13e385137,16ce6d70-5405-478a-a25a-cc332ef4b47c,3dded13e-5120-43d0-a063-fb98185a8252,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-15 08:32:57.565077+00:00,YES
6236,72262adf-4368-4454-8fdc-33187b65ec61,e94c386e-8464-4a22-be9a-6beb0e5d7a7b,c3b0f176-69f0-4028-872a-0091128bf3a7,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-21 09:28:40.343766+00:00,MAYBE
6237,db224a69-f29c-47ad-8c3b-3d21f2b05b7c,649114ae-3449-49ab-a8e8-f4c931409e3d,bc82679b-60ac-4cb8-a2c8-90cf85491d9f,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-16 16:55:49.587292+00:00,MAYBE
6238,c6343856-125d-41df-93f8-5a9e296b2a67,649114ae-3449-49ab-a8e8-f4c931409e3d,d3a11e22-80f0-4ba2-bbb9-8e0549c5deb0,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-13 20:49:12.558280+00:00,
6239,c29eca9b-b58c-4b1a-9839-063526676222,d03f66d8-d99b-4671-a0db-107d9ed5e8e4,6e55651b-8ed1-4671-be45-9df63f4dbdb6,DEPARTMENT,EXPIRED,Événement recommandé pour votre équipe,2026-02-22 19:02:33.887746+00:00,
6240,6480731d-d95e-4da5-a203-f5b64c63aca3,d07b17dc-7457-4ac7-81fc-f5ba88f492bc,586058b9-99bc-4600-9f37-87111fcaf37e,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-03-20 13:31:31.792981+00:00,MAYBE
6241,251077ce-5e1a-4da0-be67-26a85341f141,43381f31-2dca-40f6-af9f-f06934befcd2,3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-23 04:31:37.663137+00:00,
6242,3e0f5f5c-a8c9-4eea-85b4-aac12c34daa6,b85064cb-2497-4073-9f57-26339c4d0da4,649114ae-3449-49ab-a8e8-f4c931409e3d,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-10 11:47:56.457678+00:00,YES
6243,afbea373-e496-44fe-b18e-3abb08d2ece0,e7809835-b2eb-469d-af70-252267401dcd,40bd5505-6dbf-49ae-817e-6ca216a5630f,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-21 17:33:02.048761+00:00,
6244,03846d23-9551-4f6d-9871-af0dc07b7cd0,a9eb667c-0911-4e4e-955e-a556167a78c0,db513ac4-80bc-4d09-864b-24fb5dee1da4,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-27 03:06:51.916073+00:00,
6245,40cade50-c69d-4917-9e7e-594593d2cc2e,de3055d4-4360-4203-a8f8-a1dab9fcf241,2b2c1a3c-9712-41b8-86c7-afa44d9e0665,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-03-02 00:37:41.297243+00:00,MAYBE
6246,2e0a99a0-5c65-406a-8b1d-7ebf4748ef84,0642ecad-a158-4e54-85b7-a07bbaf1092f,9ac7d884-9c16-4fa3-b896-884afda9c096,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-02-07 14:16:39.065354+00:00,NO
6247,8ce0f756-4250-4d96-823d-f23fffa653d8,43381f31-2dca-40f6-af9f-f06934befcd2,4311ce77-f8c2-4006-914c-00bf45307cde,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-02-24 19:08:30.918781+00:00,YES
6248,bb3030d5-512b-4717-9b63-cea116f7c837,66c8ea56-9614-4fab-9460-4b1502ac89ba,18913824-a75f-44b9-a1c5-cec90c6cd419,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-03-26 23:31:44.223014+00:00,
6249,78e25779-b82c-4876-8da1-cf2aa0c5701e,9f553eb2-43ed-4c97-9e01-f1efa2b58866,4b525688-1acd-4981-b213-0ea3aa8ecb43,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-04-29 23:24:22.626022+00:00,MAYBE
6250,f53d95cf-d7de-4deb-91dc-8dd8bd6d3821,b9c5c31c-70c5-4d31-b5fa-06019974af0a,e6b32c11-c369-4ced-9813-924c8e864732,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-16 04:42:28.225584+00:00,
6251,9744267b-93aa-4e81-bf6e-3a49ff2c188c,de4286de-b923-4053-93ef-12d2821eb39f,1edf11bf-caeb-49fc-8f55-69e63e815dae,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-26 11:41:38.409374+00:00,
6252,31a7a6c8-5cc2-46b5-adfe-573cfd00515c,bfe891b4-9403-4989-a44e-4cc7c30638a2,eb85b268-bb88-4119-939d-492d2322518f,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-02-19 09:43:32.348958+00:00,
6253,afb200a6-0db9-47d9-81dc-668cf0ffd251,d2143c02-7643-4dad-9edd-73d7e485eec7,9d09832f-ff19-4c77-9c05-12881b06c117,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-03-31 22:35:57.555120+00:00,YES
6254,d0382f3b-37e2-4ad7-a62a-f513b369d470,d5d7156b-757a-4b4f-9950-c3a38b7b858d,f93fc94f-b705-49f5-954a-4683273857f4,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-04-10 12:02:41.888155+00:00,YES
6255,90dbe7a5-daad-44d0-9560-0041453b82e3,db513ac4-80bc-4d09-864b-24fb5dee1da4,8954a352-4311-4f3c-a1bf-25bad61c44c0,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-04-02 03:04:57.528574+00:00,
6256,65872fb0-9a42-4fc7-8347-e40dbe37a721,1bdd1aba-8056-4ec1-b09d-02acb85a9eab,e8dda1ab-4e22-4b44-b642-16d429b530e6,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-01-15 20:48:04.507740+00:00,MAYBE
6257,706d91f9-c37d-42cd-9569-01b9ee2f3a5e,0b3a5337-8158-4195-b718-c1f64fec5d76,054fbfd5-4987-4e74-981e-7720556bff7c,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-03-20 11:13:29.224722+00:00,
6258,8cc72972-aa24-4797-ac8a-e54355aaa94f,07f0e359-3ca2-4c08-b113-4b4f9ace8bfe,d5d7156b-757a-4b4f-9950-c3a38b7b858d,INDIVIDUAL,EXPIRED,Invitation ciblée pour cet événement,2026-01-23 16:52:27.074929+00:00,
6259,fe471105-6b05-4bb1-b4ee-21e4f88bc519,97fc9842-4aa8-4e8a-984d-00e4ebae786f,75c4fd88-9e44-46ab-b324-a068f16ab956,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-15 11:12:31.329738+00:00,
6260,725ebebe-b184-4dc5-9a39-2d53a39a7c11,a89515f9-4488-4475-881f-f37f70224a3f,96fcb81f-46c4-4e0d-9431-72d62e53de35,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-11 21:07:44.451515+00:00,NO
6261,ad9f0c18-b62d-47cd-a11c-de4221504aa3,083adc5e-4f88-4bb2-98cc-7d2b6713765f,dea563e5-75d4-4009-859c-5370f9952466,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-05-01 00:56:31.928525+00:00,YES
6262,835fa0c0-b1ce-4197-9d8c-462ff4d38ee0,f74bfc4f-83da-466c-9090-774178a81831,d3db882a-0f69-4757-86d7-7684ed050599,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-05-01 02:55:22.435133+00:00,
6263,f5175f4f-ee87-48d5-84f7-5ca9602aab77,aea65023-ce55-417a-a93c-d43c8afc615f,6d282e57-ae58-47d1-b0b0-71588701cd4b,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-01-11 10:55:07.879861+00:00,NO
6264,07ccc906-fbad-45ef-be7d-e14df761ded1,0ad2e8b9-a1e4-439b-82a6-7043befa8527,170d2f68-2e8a-4567-81c1-cd4a0016ee2d,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-04 11:44:24.495034+00:00,NO
6265,835fa0c0-b1ce-4197-9d8c-462ff4d38ee0,8fb6c560-14f4-4ef9-bab1-bda6ae55864c,d3db882a-0f69-4757-86d7-7684ed050599,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-03-27 18:32:52.591211+00:00,YES
6266,3de38ce4-8332-4ea6-ac76-ff1cc00b40e4,be09ca96-c6bc-47f0-8da2-2fe50ad27d22,c1e9f1c5-3a1d-407e-9767-7cb7c9089296,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-03-31 02:35:20.599398+00:00,YES
6267,79583501-ee6a-4ef7-b486-cd6f35c4d46d,1c17e3b7-1ace-4929-8a17-4b637e56b0b6,ae0998f5-ac8d-41f3-ac2d-777a7f7ca079,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-02-25 07:15:43.136565+00:00,YES
6268,b5faadcb-6290-40f7-9223-a77ecc978af7,c4aac5db-f0a1-41f7-ad7b-af5bdfaee13f,1afa7fed-df03-44c8-b7f4-59e0d64bbaad,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-15 20:53:11.826950+00:00,YES
6269,36ce52af-8c33-4d40-8737-e5dbd467a0ef,ce737a66-340f-45b5-b53a-c9066f05836b,b0953e8e-335d-49b9-b394-fc0fe62b5e1e,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-03-02 11:41:59.761848+00:00,NO
6271,90dbe7a5-daad-44d0-9560-0041453b82e3,61a0e073-e937-4bac-ada2-d1c10bf8a9ed,8954a352-4311-4f3c-a1bf-25bad61c44c0,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-09 09:03:56.729035+00:00,
6272,30d64185-c6bb-450e-ac01-7cca5f18f5d7,608ced08-9e47-4568-b2c6-81b0a7fdf075,876555c2-25f1-4f17-a598-ae5ea4457ee0,GLOBAL,EXPIRED,Invitation pour tous les collaborateurs,2026-01-22 06:30:00.400061+00:00,
6273,b44666f1-4a2a-4384-877b-14662dcf396d,9164ed25-60b7-490a-8cd1-097fbea158ab,9d09832f-ff19-4c77-9c05-12881b06c117,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-04-07 00:54:06.809506+00:00,YES
6274,d1b1ad5c-1b42-4e80-9790-51439b58c5b9,57b45e22-215a-4f53-8bf0-2a6895527cf0,2283e00e-d82e-4663-8d50-14ece1f3a41c,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-03-13 03:07:06.040243+00:00,
6275,f5317cde-e677-46e1-9803-a3c83fdd38a0,036311af-4d37-429f-bcee-1957beb2bdf5,16ce6d70-5405-478a-a25a-cc332ef4b47c,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-02-04 20:33:19.298692+00:00,NO
6276,ebd07186-4e25-4152-9eb7-88e5503c0a34,2b2c1a3c-9712-41b8-86c7-afa44d9e0665,cda07ab2-acb0-42ea-8b8d-d21f330bf70c,GLOBAL,EXPIRED,Invitation générale à un événement interne,2026-02-19 01:58:18.143185+00:00,
6277,7692dae2-6599-4e86-a57d-f5248dcdda80,c413e723-b297-4c8d-b0ed-efcc688a626c,c13abe7d-3c09-4714-9eb5-f4811cd6ae6b,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-25 03:16:04.070001+00:00,
6278,dfa939af-6607-43a0-b543-8cfa5904ccd0,921a0f6a-b2e3-4312-947d-dbb1a59b7f17,ea1a0264-de52-481b-a0f7-f867deda082c,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-27 21:55:39.076170+00:00,
6279,eb17a1a0-38a2-4c30-8fc1-37c4a1315e81,91e9323a-e856-492f-b6b6-379bc6570add,966251e0-21da-4b33-8c4f-5acafc653771,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-20 08:16:34.201879+00:00,
6280,35aa3585-3880-466e-a4f8-b30d6b45c62b,1b030e36-9144-4f9e-b30f-599f3b124204,c1e9f1c5-3a1d-407e-9767-7cb7c9089296,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-02-25 21:28:17.477460+00:00,NO
6281,43cfb2da-47ce-46b7-8734-310666884d11,2f9348fd-73c7-4bee-b63f-b880e839a3f8,88ca13bd-4e60-4303-800f-294b5b96f80d,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-30 00:50:42.886013+00:00,
6282,804fa0d3-ab8c-457f-8d20-7306c5e10a37,5c5fb113-5843-4b29-8933-b0d016b33d25,43961ba3-19dc-4b35-a7d8-f70fec307809,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-04-19 13:04:24.797128+00:00,MAYBE
6283,402cf845-1465-47c9-9ae0-d9467816f1c8,49f84812-c3fe-4a66-b400-497728964a71,9af4b494-b502-4444-9cfd-9e6df7e6f022,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-09 05:15:38.179006+00:00,
6284,2e52bfb2-58a1-4f5f-90d8-390f1a349202,722ee721-cbc4-48ea-afc1-2addf9bc9ffe,d0461ae2-5c05-43f1-a230-208ef643b565,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-02-15 12:41:47.655377+00:00,NO
6285,8e83b2b3-f5d6-4e3f-b45f-832be490eea1,38f134e4-e62f-4bb9-a0f5-99a23ed433c7,7fe85746-fe19-422b-8bf2-d167d79a2d1a,GLOBAL,PENDING,Invitation générale à un événement interne,2026-03-23 20:48:39.083859+00:00,
6286,13aab5c0-95c5-438f-ac95-241953e30fa2,ee85ed55-5fb4-47a4-8a52-97b44ea7f18e,f2a1a80b-ee11-4d4d-934b-4728eb24d690,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-17 09:42:37.933477+00:00,YES
6287,646022b8-e623-40a7-a2e0-85158facdae7,fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,915de5a6-4e56-45a3-9ec0-f304a3b83653,INDIVIDUAL,EXPIRED,Invitation personnalisée selon votre profil,2026-04-08 12:07:09.237374+00:00,
6288,7dd6c375-bc30-4b54-9918-bfaebbc54d99,8a674818-0a1b-475b-a8c9-cbe1e87d7943,3cb20e66-1f63-4917-96a0-d76276f9e1ec,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-15 01:34:41.548885+00:00,MAYBE
6289,7920eb23-af22-42fb-bbee-4c1253883ac4,d4a71d21-d547-4736-9c69-2ae754d8e3f0,b0953e8e-335d-49b9-b394-fc0fe62b5e1e,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-01-05 18:02:20.073247+00:00,NO
6290,4d997fe0-6d7e-4e0f-bee9-416ab8e4714e,3e8f245c-15c1-4831-9299-c0ac3087461f,32093958-cbbd-4c22-a8c5-3659bb18aae5,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-03-04 21:26:23.927245+00:00,
6291,a9fa5e08-8447-4af6-8172-9cd8e2c7796f,99c5d90c-a8d4-4f31-8abd-cc6d6cbad26b,8a32d959-70a5-4d75-a21f-8a47260e0f27,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-04-10 21:59:19.427139+00:00,MAYBE
